,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
sigma_b_log__[0],-2.608487,0.117626,-2.827056,-2.386174,0.000449,0.000351,68842.563183,65737.794882,1.000088
sigma_b_log__[1],-2.098284,0.086855,-2.257688,-1.931858,0.000281,0.000274,95225.395274,68022.320744,1.000136
sigma_b_log__[2],-2.489971,0.381402,-3.2614,-1.878358,0.003643,0.001957,11331.625555,24821.716271,1.000837
sigma_b_log__[3],-2.084614,0.100531,-2.275713,-1.898643,0.000405,0.000294,61633.739607,64019.577055,1.000064
sigma_b_log__[4],-3.113997,0.399974,-3.861425,-2.354565,0.004788,0.002686,6994.210871,7995.123074,1.000616
sigma_b_log__[5],-2.729623,0.143619,-2.99425,-2.457626,0.000531,0.000438,73935.91711,64255.121261,1.000027
sigma_b_log__[6],-2.734324,0.160116,-3.038939,-2.436838,0.001129,0.000528,20116.320892,40806.386621,1.000255
sigma_b_log__[7],-2.54169,0.132067,-2.791939,-2.296449,0.000395,0.000439,112884.749933,66565.091704,0.999992
sigma_b_log__[8],-1.627893,0.126757,-1.863361,-1.388818,0.000425,0.000427,89617.725752,60589.834981,1.000055
sigma_b_log__[9],-2.838738,0.109236,-3.047662,-2.638709,0.0005,0.000336,47853.566204,59771.268573,1.000089
sigma_b_log__[10],-2.276703,0.178455,-2.602783,-1.933108,0.000599,0.000591,89928.874103,62766.669315,1.000035
sigma_b_log__[11],-3.394979,0.188315,-3.747167,-3.039633,0.00072,0.000593,68861.683542,62787.812217,1.000122
sigma_b_log__[12],-3.121071,0.220247,-3.539128,-2.711627,0.001027,0.00063,46030.229183,60098.419001,1.000061
sigma_b_log__[13],-2.091358,0.240209,-2.546988,-1.645056,0.001392,0.000753,29842.662982,50289.168419,1.000212
sigma_b_log__[14],-2.093367,0.058297,-2.203344,-1.984247,0.000166,0.000207,123732.726626,64987.831823,1.000008
sigma_b_log__[15],-2.667736,0.085341,-2.827409,-2.507763,0.000334,0.000253,65482.423956,63502.860391,1.000028
sigma_b_log__[16],-3.207658,0.168121,-3.528747,-2.894783,0.000733,0.000519,52647.856263,60859.326641,1.000034
sigma_b_log__[17],-2.36538,0.172688,-2.6828,-2.035183,0.000643,0.000536,72800.955681,62240.374818,1.000149
sigma_b_log__[18],-2.764092,0.130215,-3.003906,-2.5161,0.000454,0.000415,82599.399645,63939.32685,1.000017
sigma_b_log__[19],-2.274472,0.132138,-2.526248,-2.028248,0.00058,0.000393,51856.280394,62953.012354,1.000095
sigma_b_log__[20],-1.506716,0.111972,-1.718124,-1.299794,0.000279,0.000434,162210.22512,60390.507438,1.000147
sigma_b_log__[21],-2.966554,0.120785,-3.191306,-2.737917,0.000382,0.000399,100576.015933,66125.8128,1.000134
sigma_b_log__[22],-2.849017,0.341439,-3.485389,-2.194429,0.001636,0.001152,43732.88998,39960.21727,1.000065
sigma_b_log__[23],-1.755776,0.118353,-1.977156,-1.533068,0.000581,0.000351,41358.053609,51622.941428,1.000091
sigma_b_log__[24],-3.884054,0.089737,-4.052447,-3.716485,0.000244,0.000322,136586.748671,63319.986833,1.000106
sigma_b_log__[25],-2.467178,0.186537,-2.81669,-2.1152,0.00083,0.000559,50622.525681,62140.426151,1.000014
sigma_b_log__[26],-3.112387,0.192771,-3.472662,-2.744106,0.001037,0.000598,34621.575795,52257.264836,1.000016
sigma_b_log__[27],-2.58024,0.143628,-2.847858,-2.307656,0.000665,0.00043,46837.194384,58477.849315,1.000052
sigma_b_log__[28],-1.280583,0.098069,-1.467409,-1.099733,0.000322,0.000346,94086.115837,59866.994674,1.00007
sigma_b_log__[29],-2.924829,0.202615,-3.305922,-2.546313,0.00084,0.000619,58473.572963,60971.115969,1.000061
sigma_b_log__[30],-2.261523,0.186681,-2.612393,-1.911029,0.000542,0.000661,120421.91266,62629.120938,1.000048
sigma_b_log__[31],-2.914446,0.056549,-3.022648,-2.809742,0.000202,0.000175,78094.504079,66201.777516,1.000074
sigma_b_log__[32],-2.249263,0.109581,-2.454173,-2.043563,0.000287,0.000429,147637.529274,61329.32731,1.000191
sigma_b_log__[33],-2.5546,0.11496,-2.770173,-2.337981,0.00032,0.000411,130094.677874,63859.547837,1.000049
sigma_b_log__[34],-2.388032,0.113295,-2.601071,-2.175627,0.000303,0.000422,142769.424905,61433.612857,1.000217
sigma_b_log__[35],-2.835291,0.119688,-3.056024,-2.60925,0.000336,0.000416,128505.668742,66834.201519,1.000096
sigma_b_log__[36],-2.149615,0.142893,-2.422965,-1.886075,0.001031,0.000513,19202.359483,36941.991822,1.000202
sigma_b_log__[37],-2.389094,0.129126,-2.633697,-2.149224,0.000436,0.00041,88339.725986,64350.078337,1.000046
sigma_b_log__[38],-1.951838,0.106864,-2.148228,-1.746852,0.000283,0.000397,143907.895863,63781.204454,1.000163
sigma_b_log__[39],-3.038515,0.134391,-3.286918,-2.781786,0.000467,0.000408,82690.58248,68337.27969,1.00005
sigma_b_log__[40],-2.469594,0.117933,-2.68998,-2.247903,0.00033,0.000418,129705.243631,64092.214433,1.000051
sigma_b_log__[41],-2.983481,0.125976,-3.215754,-2.742514,0.000347,0.000476,134811.413878,60915.854283,1.000131
sigma_b_log__[42],-2.901363,0.124789,-3.13613,-2.668611,0.000341,0.000448,136468.945033,64768.220739,1.000054
sigma_b_log__[43],-2.940086,0.126919,-3.171404,-2.693566,0.000352,0.000452,132154.806796,65973.074878,1.00016
sigma_b_log__[44],-2.645176,0.136205,-2.896987,-2.385461,0.000381,0.000496,130278.656534,63850.9063,1.000034
sigma_b_log__[45],-2.666412,0.100206,-2.855323,-2.479734,0.000271,0.000379,139193.35167,60816.987992,0.999992
sigma_b_log__[46],-3.046077,0.157686,-3.34029,-2.745219,0.000823,0.000464,36717.012714,53550.368944,1.000083
sigma_b_log__[47],-2.409911,0.091704,-2.581649,-2.236842,0.000356,0.000269,66285.869028,67585.403667,1.000038
sigma_b_log__[48],-2.558194,0.149104,-2.832223,-2.273288,0.000546,0.000475,75391.939246,62985.10604,1.000028
sigma_b_log__[49],-3.106405,0.126325,-3.342131,-2.866834,0.00043,0.000392,86440.986095,68671.405558,1.000091
sigma_b_log__[50],-2.660563,0.076722,-2.808952,-2.521079,0.000531,0.000225,20871.216223,46128.234559,1.000226
sigma_b_log__[51],-3.133828,0.127039,-3.367865,-2.891438,0.000346,0.000465,137596.977377,62843.071034,1.000067
sigma_b_log__[52],-3.024381,0.125833,-3.260016,-2.787378,0.000354,0.000437,127441.602003,65735.799803,1.00012
sigma_b_log__[53],-2.967218,0.131907,-3.217092,-2.722044,0.000375,0.000467,125896.382319,64986.515574,1.000156
sigma_b_log__[54],-2.822493,0.131426,-3.074118,-2.580308,0.000398,0.000426,109592.697748,69480.674276,1.000101
sigma_b_log__[55],-2.716494,0.104659,-2.913837,-2.520378,0.000334,0.000351,98514.208574,68810.269954,0.999987
sigma_b_log__[56],-2.607357,0.125376,-2.838445,-2.36963,0.000337,0.000463,142191.750407,60934.748159,1.000167
sigma_b_log__[57],-2.859465,0.130339,-3.106829,-2.618046,0.000438,0.000408,88488.306311,69045.68185,1.000073
sigma_b_log__[58],-2.314425,0.113807,-2.527841,-2.099119,0.000472,0.000358,58108.90764,64003.16859,1.000146
sigma_b_log__[59],-1.642479,0.153738,-1.934168,-1.356136,0.000417,0.000546,136517.170884,64047.768971,1.000085
sigma_b_log__[60],-2.580168,0.236033,-3.01667,-2.133298,0.000769,0.000802,95946.343137,62931.535567,1.000039
sigma_b_log__[61],-2.169234,0.063841,-2.288689,-2.048116,0.000261,0.000187,59664.870065,64478.466036,1.000098
sigma_b_log__[62],-2.463548,0.118492,-2.687619,-2.244582,0.000316,0.000452,144070.350092,63239.433574,1.000093
sigma_b_log__[63],-2.506484,0.119468,-2.724374,-2.276832,0.000316,0.000454,145492.188553,62211.657622,1.000091
sigma_b_log__[64],-2.80747,0.138546,-3.070789,-2.547896,0.000446,0.00046,97094.249565,66456.201649,1.000007
sigma_b_log__[65],-2.007619,0.104422,-2.204746,-1.810387,0.000355,0.000326,86788.982094,66177.636116,1.000061
sigma_b_log__[66],-2.851301,0.238046,-3.305804,-2.410818,0.001419,0.000696,28144.707155,51522.171901,1.000137
sigma_b_log__[67],-3.432868,0.187236,-3.774057,-3.072519,0.000557,0.000654,115506.203673,65120.730419,1.000015
sigma_b_log__[68],-2.615607,0.123679,-2.847913,-2.383069,0.000362,0.000441,118658.065346,63572.53629,1.00002
sigma_b_log__[69],-2.283079,0.137686,-2.537246,-2.019289,0.000397,0.000471,121927.460781,66088.023074,1.000038
sigma_b_log__[70],-2.611418,0.200061,-2.976285,-2.223553,0.000684,0.000669,86851.896654,62413.790452,1.000062
sigma_b_log__[71],-2.762406,0.131385,-3.006139,-2.513572,0.000405,0.000444,105989.367797,65233.04949,1.000041
sigma_b_log__[72],-3.183351,0.077171,-3.326461,-3.03631,0.000268,0.000239,83003.286455,67511.027546,1.000043
sigma_b_log__[73],-2.029598,0.128703,-2.269296,-1.786111,0.000389,0.000472,109806.984063,62969.750817,1.000006
sigma_b_log__[74],-1.829054,0.057389,-1.937712,-1.722019,0.00015,0.000216,146847.469651,61944.380372,0.999967
sigma_b_log__[75],-3.1962,0.281473,-3.715167,-2.662693,0.000943,0.000923,91111.935112,64856.38223,1.000034
sigma_b_log__[76],-2.962657,0.438608,-3.813714,-2.201606,0.004032,0.001655,11823.452912,30301.616003,1.000549
sigma_b_log__[77],-2.363996,0.186763,-2.72117,-2.019138,0.000885,0.000561,44499.722069,56060.176432,1.000077
sigma_b_log__[78],-2.473704,0.138495,-2.732855,-2.210979,0.000698,0.000407,39433.914889,57726.126823,1.000007
sigma_b_log__[79],-2.372854,0.219009,-2.787334,-1.959869,0.000894,0.000671,60350.293386,57791.790711,1.00006
sigma_b_log__[80],-2.301494,0.105412,-2.496785,-2.101508,0.000272,0.000405,152938.913181,60926.557289,1.000305
sigma_b_log__[81],-3.277431,0.149396,-3.55363,-2.993599,0.000426,0.000509,124574.88391,66026.146172,1.000143
sigma_b_log__[82],-2.274831,0.106795,-2.474519,-2.071442,0.000356,0.000372,90237.305695,63311.356392,1.000038
sigma_b_log__[83],-2.858341,0.095203,-3.037773,-2.681509,0.000269,0.000342,127065.830806,66113.401147,1.000046
sigma_b_log__[84],-3.254233,0.235851,-3.697692,-2.810007,0.001065,0.000689,49204.115897,58322.867768,1.000055
sigma_b_log__[85],-2.675376,0.117284,-2.892775,-2.452659,0.00031,0.000444,146969.641569,60532.137629,1.000183
sigma_b_log__[86],-2.549411,0.112839,-2.758626,-2.335169,0.000302,0.000418,142492.49719,61772.910132,1.000053
sigma_b_log__[87],-2.611199,0.072898,-2.747566,-2.47329,0.000297,0.00021,60274.658165,67838.124095,1.000016
tau_CD_log__,0.639156,0.077654,0.49571,0.787023,0.000737,0.000386,11121.491096,21283.487152,1.00085
sigma_A_log__,-0.395543,0.0859,-0.559578,-0.238041,0.0008,0.000414,11553.682545,21880.421381,1.000373
"theta_t_zerosum__[0, 0]",0.268945,0.898122,-1.440972,1.948238,0.002195,0.003747,167455.332003,58712.137041,1.000155
"theta_t_zerosum__[0, 1]",-0.645109,0.282349,-1.141598,-0.121056,0.002795,0.000839,10367.239145,32588.401593,1.000769
"theta_t_zerosum__[0, 2]",-1.617928,0.138169,-1.878333,-1.357331,0.000405,0.000576,116447.750676,59266.340315,1.000124
"theta_t_zerosum__[0, 3]",-1.477149,0.135877,-1.73471,-1.223588,0.000504,0.000532,74254.484379,56167.901945,1.000032
"theta_t_zerosum__[0, 4]",-1.787358,0.139443,-2.046554,-1.521944,0.000547,0.00052,66699.23256,51398.539529,1.000069
"theta_t_zerosum__[0, 5]",-1.992895,0.15078,-2.281543,-1.715761,0.000484,0.000599,99162.972782,57821.230246,1.00006
"theta_t_zerosum__[0, 6]",-1.412224,0.137524,-1.669714,-1.150063,0.000379,0.000598,131772.432935,57657.665926,1.000205
"theta_t_zerosum__[0, 7]",0.15678,0.905085,-1.54535,1.841111,0.00225,0.003738,161747.762911,58853.508157,1.000016
"theta_t_zerosum__[0, 8]",-2.498068,0.205917,-2.897988,-2.123986,0.000615,0.000811,112379.274544,59086.731058,1.000078
"theta_t_zerosum__[0, 9]",-0.594135,0.935838,-2.279771,1.235163,0.002525,0.003728,137956.457667,54386.457114,1.000231
"theta_t_zerosum__[0, 10]",-0.690971,0.938013,-2.420343,1.104541,0.00256,0.003742,135042.532616,61328.204899,1.000042
"theta_t_zerosum__[0, 11]",0.026864,0.647214,-1.23275,1.141565,0.002404,0.002647,83019.207804,54183.50802,1.000087
"theta_t_zerosum__[0, 12]",-1.030044,0.22334,-1.446456,-0.60661,0.000574,0.000937,154772.494096,57708.978358,1.000021
"theta_t_zerosum__[0, 13]",-1.764905,0.187474,-2.125836,-1.425476,0.000628,0.000739,92752.907519,55126.799369,1.000058
"theta_t_zerosum__[0, 14]",0.885087,0.699237,-0.407729,2.210672,0.002228,0.002608,99429.336605,61785.646262,1.000054
"theta_t_zerosum__[0, 15]",0.762437,0.095879,0.584961,0.944134,0.000353,0.000427,77446.827532,54747.289953,1.000014
"theta_t_zerosum__[0, 16]",0.545723,0.489752,-0.411165,1.402779,0.001762,0.00235,88767.083278,54290.745659,1.000076
"theta_t_zerosum__[0, 17]",-0.62381,0.24956,-1.071216,-0.144772,0.000797,0.001231,113004.650293,52032.084588,1.000104
"theta_t_zerosum__[0, 18]",-0.020394,0.410373,-0.71021,0.7667,0.001523,0.001963,90875.649965,51290.495641,1.000108
"theta_t_zerosum__[0, 19]",-1.113187,0.164997,-1.427094,-0.803813,0.000443,0.00074,138523.152614,56760.518915,1.000164
"theta_t_zerosum__[0, 20]",-0.329029,0.37521,-0.936468,0.409583,0.001521,0.002006,78783.051529,48327.095123,1.000013
"theta_t_zerosum__[0, 21]",0.276531,0.049048,0.185538,0.369635,0.000168,0.000172,85667.554919,60826.354343,1.000018
"theta_t_zerosum__[0, 22]",0.441482,0.067349,0.313719,0.567513,0.000199,0.000252,114933.958464,61171.546017,1.000026
"theta_t_zerosum__[0, 23]",0.043773,0.083383,-0.109192,0.20469,0.000289,0.000287,83575.547994,61912.252334,1.000044
"theta_t_zerosum__[0, 24]",-0.068091,0.102077,-0.25821,0.127227,0.000299,0.000388,116904.291602,65068.260821,1.000272
"theta_t_zerosum__[0, 25]",-0.43174,0.129522,-0.672008,-0.183801,0.000374,0.000541,120799.754576,59116.589668,1.000135
"theta_t_zerosum__[0, 26]",-0.337999,0.200043,-0.70452,0.039696,0.000704,0.000869,86080.674892,50956.723444,1.000343
"theta_t_zerosum__[0, 27]",-0.437812,0.312042,-1.037448,0.110146,0.001006,0.00155,116537.708805,53172.285627,1.000054
"theta_t_zerosum__[0, 28]",-0.097719,0.049914,-0.190495,-0.002496,0.000171,0.000174,84822.702795,61476.382537,1.000117
"theta_t_zerosum__[0, 29]",0.123947,0.064381,0.001785,0.243837,0.000195,0.000251,109078.637728,61347.421808,1.00022
"theta_t_zerosum__[0, 30]",0.270927,0.104579,0.074588,0.467553,0.000275,0.000415,144825.182906,60406.250049,1.000156
"theta_t_zerosum__[0, 31]",0.43967,0.215608,0.02689,0.829158,0.00057,0.000913,154470.904571,55989.882804,1.000181
"theta_t_zerosum__[0, 32]",0.241435,0.217587,-0.17201,0.646397,0.000554,0.000949,158288.813995,57187.327454,1.000095
"theta_t_zerosum__[0, 33]",0.552643,0.176231,0.23521,0.887693,0.000615,0.000843,92879.027218,55409.15115,1.000114
"theta_t_zerosum__[0, 34]",0.412631,0.11613,0.195,0.632449,0.00031,0.000466,140569.699442,61096.627989,1.000241
"theta_t_zerosum__[0, 35]",0.476275,0.210954,0.075841,0.870429,0.000518,0.000923,166939.94059,57641.398817,1.000026
"theta_t_zerosum__[0, 36]",0.760724,0.103593,0.568631,0.95702,0.000342,0.000339,92492.148441,67727.239749,1.000117
"theta_t_zerosum__[0, 37]",-0.236769,0.139103,-0.503561,0.024358,0.000393,0.000604,126016.637783,57775.849731,1.000215
"theta_t_zerosum__[0, 38]",-0.411791,0.140995,-0.674827,-0.143574,0.000397,0.000615,126512.444684,58416.14608,1.000209
"theta_t_zerosum__[0, 39]",-0.774628,0.163175,-1.081681,-0.469857,0.000434,0.000675,144031.25358,58573.541942,1.000031
"theta_t_zerosum__[0, 40]",-0.057859,0.155562,-0.356451,0.223368,0.000467,0.000641,119139.075635,56338.272892,1.000197
"theta_t_zerosum__[0, 41]",-0.360853,0.810939,-1.849668,1.195788,0.002099,0.003344,153249.641748,58872.602559,1.000036
"theta_t_zerosum__[0, 42]",-1.362735,0.211504,-1.758571,-0.965493,0.000558,0.000879,144552.050079,58182.093691,1.000143
"theta_t_zerosum__[0, 43]",-0.738491,0.102132,-0.934777,-0.551175,0.000314,0.000417,107953.018074,58732.989025,1.000055
"theta_t_zerosum__[0, 44]",0.302978,0.170673,-0.021981,0.623028,0.000441,0.000863,153199.073228,54078.551584,1.000248
"theta_t_zerosum__[0, 45]",1.359594,0.23938,0.934992,1.824022,0.000746,0.000907,111349.273506,60247.546239,1.00013
"theta_t_zerosum__[0, 46]",-1.659305,0.139959,-1.923613,-1.39518,0.000417,0.000547,113234.995429,61069.105674,1.000064
"theta_t_zerosum__[0, 47]",-0.64204,0.24748,-1.110068,-0.181598,0.000686,0.001046,136543.25139,56907.229088,1.000094
"theta_t_zerosum__[0, 48]",-0.001149,0.359991,-0.692245,0.623715,0.001265,0.001538,93140.81203,54222.799803,1.000071
"theta_t_zerosum__[0, 49]",0.061981,0.226834,-0.358736,0.492347,0.000588,0.001026,157202.638704,56090.728807,1.000064
"theta_t_zerosum__[0, 50]",1.142831,0.288036,0.6165,1.692428,0.001443,0.003519,53539.935511,30458.971103,1.000173
"theta_t_zerosum__[0, 51]",0.976663,0.118693,0.748459,1.194731,0.000337,0.000459,123859.080452,61425.659411,1.000154
"theta_t_zerosum__[0, 52]",-0.334506,0.911582,-2.040369,1.388337,0.002322,0.003679,154514.538776,57957.582977,1.000042
"theta_t_zerosum__[0, 53]",-0.085514,0.889465,-1.702419,1.643364,0.002258,0.00363,156055.923015,59000.776923,1.00007
"theta_t_zerosum__[0, 54]",-0.203322,0.899971,-1.877803,1.496739,0.002272,0.003677,158239.3259,59962.02123,1.000133
"theta_t_zerosum__[0, 55]",0.036627,0.904649,-1.665423,1.750769,0.002179,0.003797,172486.575815,56767.728508,1.000023
"theta_t_zerosum__[0, 56]",0.444376,0.899275,-1.267362,2.124123,0.002182,0.003865,169934.975057,54468.059559,1.000071
"theta_t_zerosum__[0, 57]",-1.126793,0.385278,-1.866153,-0.424185,0.001912,0.002779,46110.45852,28857.070723,1.000124
"theta_t_zerosum__[0, 58]",0.298865,0.090477,0.130606,0.471923,0.000258,0.000353,124104.77419,59283.882444,1.000024
"theta_t_zerosum__[0, 59]",0.153877,0.178169,-0.18578,0.490152,0.000454,0.000782,154580.620892,57178.844226,1.000137
"theta_t_zerosum__[0, 60]",-1.549831,0.433661,-2.33866,-0.715785,0.002303,0.002605,38869.467735,27425.331744,1.000039
"theta_t_zerosum__[0, 61]",-1.724409,0.125939,-1.96286,-1.489422,0.000371,0.000477,115184.453965,61789.204353,1.000072
"theta_t_zerosum__[0, 62]",-1.286583,0.124271,-1.510709,-1.042839,0.000407,0.000498,94603.280148,57325.782061,1.000034
"theta_t_zerosum__[0, 63]",-1.099788,0.128124,-1.341194,-0.858919,0.000427,0.000524,92303.597077,53701.334806,1.000122
"theta_t_zerosum__[0, 64]",-1.970635,0.132724,-2.218658,-1.719312,0.000433,0.0005,94959.78367,57882.432403,1.000015
"theta_t_zerosum__[0, 65]",0.22051,0.895793,-1.472883,1.923437,0.002185,0.003636,167915.381537,59840.72526,1.000156
"theta_t_zerosum__[0, 66]",0.384511,0.890849,-1.295711,2.059928,0.002166,0.003581,169073.716173,61254.501536,1.000062
"theta_t_zerosum__[0, 67]",0.202427,0.894842,-1.468085,1.903924,0.00215,0.003729,173135.04131,59784.302577,1.000122
"theta_t_zerosum__[0, 68]",0.194308,0.902385,-1.510503,1.884155,0.002164,0.00381,173983.821125,59166.858964,0.999966
"theta_t_zerosum__[0, 69]",0.373447,0.899931,-1.323058,2.061487,0.002222,0.003705,163999.888379,58554.645422,1.000216
"theta_t_zerosum__[0, 70]",0.140011,0.901381,-1.590162,1.806175,0.002182,0.003606,170740.193881,58305.445829,1.000108
"theta_t_zerosum__[0, 71]",-1.448633,0.122413,-1.680613,-1.217995,0.000365,0.000504,112379.240596,58555.610903,1.000066
"theta_t_zerosum__[0, 72]",-1.373445,0.138321,-1.638322,-1.115409,0.000409,0.000576,114371.616337,59415.603476,1.000001
"theta_t_zerosum__[0, 73]",-1.380349,0.126278,-1.614753,-1.138829,0.000408,0.000528,97399.013276,54746.709131,1.00002
"theta_t_zerosum__[0, 74]",-1.151333,0.136199,-1.404829,-0.891279,0.000373,0.000587,134853.819993,56385.603456,1.000084
"theta_t_zerosum__[0, 75]",-1.226154,0.131012,-1.47007,-0.980792,0.000418,0.000529,103155.745382,56580.692401,1.000123
"theta_t_zerosum__[0, 76]",-0.882006,0.131537,-1.127135,-0.631478,0.000439,0.000514,92728.514534,55931.596729,0.999989
"theta_t_zerosum__[0, 77]",-1.784612,0.126397,-2.024998,-1.54833,0.000388,0.000497,106683.987331,59211.998338,1.000118
"theta_t_zerosum__[0, 78]",-0.065277,0.222205,-0.467806,0.35774,0.000842,0.000921,75226.78112,51842.117557,1.000071
"theta_t_zerosum__[0, 79]",-0.291847,0.052778,-0.390229,-0.191418,0.000189,0.00018,77987.891947,62935.319382,0.999998
"theta_t_zerosum__[0, 80]",-0.488628,0.05576,-0.594627,-0.385405,0.000203,0.000195,75453.074555,57361.859242,1.000047
"theta_t_zerosum__[0, 81]",-1.006779,0.065668,-1.129712,-0.884398,0.000267,0.000216,60563.448656,60752.336369,1.000031
"theta_t_zerosum__[0, 82]",-0.485464,0.091226,-0.656382,-0.31373,0.000271,0.000367,113726.960606,59018.266979,1.000025
"theta_t_zerosum__[0, 83]",-1.23713,0.228514,-1.674947,-0.816276,0.000599,0.000895,145412.608549,63337.278727,1.000048
"theta_t_zerosum__[0, 84]",-1.44958,0.428366,-2.268978,-0.667478,0.001211,0.001732,132852.581332,59606.848332,1.000064
"theta_t_zerosum__[0, 85]",-1.106105,0.399076,-1.876543,-0.380656,0.001136,0.001663,131907.562809,57495.656742,1.000166
"theta_t_zerosum__[0, 86]",-0.537359,0.080459,-0.688613,-0.383922,0.000248,0.000305,105786.03505,59693.574768,1.000086
"theta_t_zerosum__[0, 87]",-0.412629,0.068285,-0.541929,-0.285326,0.000225,0.000254,92058.541121,60709.429544,1.000132
"theta_t_zerosum__[0, 88]",-0.050822,0.05536,-0.155565,0.053034,0.000186,0.000184,88343.870575,66660.440236,0.999986
"theta_t_zerosum__[0, 89]",-0.023062,0.089165,-0.188622,0.146733,0.000243,0.000357,134702.105882,59691.699651,1.000222
"theta_t_zerosum__[0, 90]",-0.367534,0.058997,-0.476901,-0.25445,0.000208,0.000202,80656.491898,60719.524484,1.000045
"theta_t_zerosum__[0, 91]",-0.266154,0.913292,-1.972657,1.474634,0.002292,0.003755,159246.180879,58010.875189,1.000117
"theta_t_zerosum__[0, 92]",-0.107705,0.892033,-1.763932,1.583863,0.002208,0.003632,164165.354806,58439.624927,0.999995
"theta_t_zerosum__[0, 93]",-0.004392,0.883416,-1.62688,1.706321,0.002252,0.003703,154612.102951,57664.330827,1.0001
"theta_t_zerosum__[0, 94]",0.371167,0.644806,-0.923819,1.428989,0.002512,0.00271,76367.416839,54851.202622,1.000162
"theta_t_zerosum__[0, 95]",0.367744,0.652355,-0.936608,1.444911,0.002558,0.002845,76088.597587,52686.326037,1.000065
"theta_t_zerosum__[0, 96]",0.458302,0.653703,-0.843392,1.552793,0.002624,0.002916,73761.79377,51780.249295,1.000095
"theta_t_zerosum__[0, 97]",-1.045261,0.328399,-1.57438,-0.388551,0.002626,0.002198,18583.782002,24699.469667,1.000446
"theta_t_zerosum__[0, 98]",-0.294828,0.649586,-1.502072,0.951388,0.001574,0.002715,170588.761692,57520.565842,1.000097
"theta_t_zerosum__[0, 99]",-0.709493,0.062805,-0.828855,-0.592503,0.000238,0.000215,69620.157506,60921.321887,1.000057
"theta_t_zerosum__[0, 100]",-1.294847,0.656079,-2.51485,-0.051565,0.001615,0.002596,165269.416458,63835.212065,1.000115
"theta_t_zerosum__[0, 101]",-1.04758,0.076959,-1.19085,-0.901892,0.000269,0.000266,82103.242118,59107.842573,1.000115
"theta_t_zerosum__[0, 102]",-0.759689,0.347622,-1.393262,-0.085601,0.001627,0.00271,51460.74944,26570.216486,1.000154
"theta_t_zerosum__[0, 103]",-0.684023,0.343789,-1.315784,-0.02637,0.001759,0.003393,47682.689479,24761.781781,1.00012
"theta_t_zerosum__[0, 104]",0.02413,0.904378,-1.652185,1.748861,0.002221,0.003736,165846.661257,59366.143126,1.000087
"theta_t_zerosum__[0, 105]",0.130051,0.903112,-1.546152,1.848999,0.002166,0.003811,173752.87067,57694.579739,1.000213
"theta_t_zerosum__[0, 106]",0.282057,0.379228,-0.460125,1.01505,0.001278,0.00215,95170.428539,51295.011974,1.000214
"theta_t_zerosum__[0, 107]",0.324704,0.203282,-0.064765,0.693708,0.00065,0.001044,111406.824916,53049.804755,1.000186
"theta_t_zerosum__[0, 108]",0.496409,0.147133,0.218366,0.774313,0.000406,0.00064,135858.745214,56022.778198,1.000058
"theta_t_zerosum__[0, 109]",0.305159,0.147159,0.032084,0.578785,0.000559,0.000517,71009.915751,61855.91802,1.000056
"theta_t_zerosum__[0, 110]",0.501719,0.101929,0.304702,0.688107,0.000319,0.000379,104134.878156,58678.335298,1.000006
"theta_t_zerosum__[0, 111]",0.690802,0.124558,0.453461,0.922134,0.00037,0.000476,115677.444038,61535.483003,1.000073
"theta_t_zerosum__[0, 112]",-1.814315,0.118378,-2.040675,-1.595927,0.000513,0.000377,53544.548057,58865.770883,1.000114
"theta_t_zerosum__[0, 113]",-1.39792,0.136696,-1.655939,-1.145819,0.000433,0.000526,102384.029359,59212.268131,1.000278
"theta_t_zerosum__[0, 114]",-1.136111,0.112832,-1.34961,-0.923126,0.000351,0.000433,103894.91423,59377.590778,1.000034
"theta_t_zerosum__[0, 115]",-0.683992,0.236531,-1.105159,-0.223309,0.000739,0.001108,112768.613047,53581.797508,1.000143
"theta_t_zerosum__[0, 116]",-0.554557,0.35261,-1.227518,0.098626,0.001028,0.001497,125354.885984,57202.928422,1.000068
"theta_t_zerosum__[0, 117]",-1.10854,0.275711,-1.635662,-0.61084,0.000795,0.001083,129811.985068,59130.538797,1.000115
"theta_t_zerosum__[0, 118]",-0.40965,0.326755,-1.011283,0.211779,0.000927,0.001486,139475.191211,53879.071776,1.000248
"theta_t_zerosum__[0, 119]",-1.192719,0.079924,-1.345425,-1.045305,0.000312,0.000259,65414.785675,63035.351796,1.000116
"theta_t_zerosum__[0, 120]",-0.800247,0.161497,-1.082289,-0.484851,0.000753,0.00065,48195.710383,50160.077424,1.000234
"theta_t_zerosum__[0, 121]",0.144337,0.900069,-1.556943,1.843055,0.00219,0.003909,168817.767091,57119.387913,1.000051
"theta_t_zerosum__[0, 122]",-1.269919,0.131492,-1.517183,-1.022068,0.000367,0.000548,128433.730945,57210.130978,1.00007
"theta_t_zerosum__[0, 123]",-1.156227,0.175978,-1.497807,-0.835653,0.000568,0.000792,101447.356197,56060.412822,1.000099
"theta_t_zerosum__[0, 124]",0.257259,0.901787,-1.420961,1.977731,0.00219,0.003711,169578.921869,59464.778911,1.000016
"theta_t_zerosum__[0, 125]",-0.47673,0.365438,-1.131273,0.225315,0.001064,0.001511,128137.326761,59166.287554,1.000062
