,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"theta[qwen3-4b-instruct-2507, axis1]",-0.583171,0.164364,-0.894165,-0.274973,0.000452,0.000652,132655.509971,59735.20073,1.000132
"theta[qwen3-4b_none, axis1]",-0.851942,0.171287,-1.181249,-0.536389,0.000477,0.000715,129296.139876,55682.96712,1.000227
"theta[qwen3-8b, axis1]",-0.554163,0.120038,-0.77852,-0.327794,0.000337,0.000459,127235.70545,62285.665598,1.000055
"theta[qwen3-8b_none, axis1]",-0.748912,0.149538,-1.025245,-0.462363,0.000414,0.000609,131745.821495,59887.187932,1.000089
"theta[qwen3-coder-next, axis1]",-0.251703,0.233024,-0.690877,0.177612,0.000669,0.000961,128558.795739,58846.969567,1.000062
"theta[qwen3-max-2025-09-23, axis1]",0.184857,0.08515,0.024781,0.344571,0.000235,0.000329,131653.248224,63100.827232,1.000138
"theta[qwen3.5-122b-a10b_none, axis1]",0.364925,0.153823,0.073276,0.652385,0.000419,0.000602,135575.861453,62120.468011,1.000118
"theta[qwen3.5-27B, axis1]",0.286978,0.153163,-0.00109,0.573942,0.000421,0.000604,132642.862687,60957.185379,1.000078
"theta[qwen3.5-35b-a3b, axis1]",0.219256,0.113045,0.005597,0.431824,0.000302,0.000442,140805.247331,61333.328068,1.000045
"theta[qwen3.5-35b-a3b_none, axis1]",0.287733,0.137825,0.033229,0.550677,0.000385,0.00054,128020.725879,57282.697243,1.000109
"theta[qwen3.5-397b-a17b, axis1]",0.569304,0.097231,0.384628,0.750993,0.000275,0.000377,125294.742084,58605.666436,1.000156
"theta[qwen3.5-397b-a17b_none, axis1]",0.531316,0.110123,0.318558,0.734768,0.000311,0.000446,125252.510631,56180.937147,1.000208
"theta[qwen3.5-9B, axis1]",-0.144413,0.09568,-0.326261,0.033581,0.000295,0.00035,104862.54948,62721.781733,1.000079
"theta[qwen3.5-9B_none, axis1]",0.264868,0.157733,-0.022364,0.57111,0.000431,0.00063,136535.892138,58195.947454,1.000101
"theta[qwen3.5-flash, axis1]",0.259163,0.092774,0.082973,0.431603,0.000272,0.000347,115944.748405,62489.672671,1.000097
"theta[qwen3.5-flash_none, axis1]",0.135757,0.193485,-0.235657,0.483427,0.000612,0.000888,111798.12433,51686.415007,1.000178
"theta[qwen3.5-plus, axis1]",0.563932,0.108591,0.363097,0.771407,0.000297,0.000415,134184.035697,60104.821818,1.000213
"theta[qwen3.5-plus_high, axis1]",0.409702,0.539054,-0.658807,1.362453,0.001987,0.002491,82457.126689,50761.40784,1.000225
"theta[qwen3.5-plus_none, axis1]",0.343513,0.505655,-0.63067,1.244668,0.00161,0.002182,113253.280488,55482.891018,1.000087
"theta[qwen3.6-27b, axis1]",0.559247,0.099994,0.376998,0.752713,0.000279,0.000391,128617.847777,57920.036079,1.000169
"theta[qwen3.6-27b_none, axis1]",0.392494,0.107545,0.18976,0.595512,0.000297,0.000434,131327.863673,56566.467937,1.000145
"theta[qwen3.6-35b-a3b, axis1]",0.194826,0.077624,0.049426,0.34073,0.000229,0.000288,114646.226395,61471.204054,1.000095
"theta[qwen3.6-35b-a3b_none, axis1]",0.256314,0.100717,0.064973,0.443008,0.000284,0.000392,126448.346287,57180.995402,1.000166
"theta[qwen3.6-flash, axis1]",0.30647,0.094304,0.132646,0.487611,0.000262,0.000369,129869.118307,58818.670851,1.000139
"theta[qwen3.6-flash_none, axis1]",0.256579,0.181563,-0.094877,0.584106,0.000548,0.000812,119634.524841,55102.761011,1.000144
"theta[qwen3.6-max-preview, axis1]",0.809161,0.131908,0.559549,1.057446,0.000362,0.000512,134052.80121,60292.214003,1.000122
"theta[qwen3.6-max-preview_none, axis1]",0.441109,0.501449,-0.538214,1.320611,0.00163,0.002286,109559.538723,53275.790926,1.000087
"theta[qwen3.6-plus, axis1]",0.625884,0.090908,0.45149,0.794014,0.000255,0.000349,126753.195294,61619.875999,1.000228
"theta[qwen3.6-plus_none, axis1]",0.424835,0.168417,0.095131,0.725162,0.000496,0.000726,122330.876433,56359.460434,1.000038
"theta[qwen3.7-flash, axis1]",0.385173,0.109735,0.177481,0.591082,0.000311,0.00043,125084.630216,60867.119764,1.000039
"theta[qwen3.7-flash_none, axis1]",0.29162,0.109946,0.082083,0.495709,0.000301,0.000436,133397.636492,59050.175646,1.000085
"theta[qwen3.7-max, axis1]",1.057903,0.076638,0.914341,1.20294,0.00024,0.000285,102215.490055,60721.437057,1.000239
"theta[qwen3.7-max_none, axis1]",0.757946,0.472742,-0.146248,1.619706,0.001489,0.002187,113172.984526,54182.21816,1.000001
"theta[qwen3.7-max_xhigh, axis1]",-0.032357,0.681537,-1.382346,1.174869,0.002334,0.002641,87244.360739,61361.334969,1.000117
"theta[qwen3.7-plus, axis1]",0.608786,0.10889,0.405489,0.813463,0.000311,0.000407,122465.772201,59480.290102,1.000305
"theta[qwen3.7-plus_none, axis1]",0.47224,0.114264,0.261086,0.690663,0.000313,0.00045,133265.660659,57952.807131,1.000288
"theta[qwen3.8-27b, axis1]",0.421195,0.426375,-0.395692,1.160729,0.001586,0.00213,89813.93528,50065.378235,1.000153
"theta[qwen3.8-27b_low, axis1]",-0.552328,0.482873,-1.466311,0.29692,0.001587,0.001969,106520.243967,55680.318129,1.000078
"theta[qwen3.8-27b_medium, axis1]",-0.552596,0.480487,-1.476094,0.284005,0.001599,0.001942,105364.737921,52958.286648,1.000094
"theta[qwen3.8-27b_none, axis1]",-0.404924,0.486889,-1.335927,0.447295,0.001604,0.001972,107478.196449,56400.098467,1.000059
"theta[qwen3.8-27b_xhigh, axis1]",0.427647,0.245188,-0.038335,0.891171,0.000785,0.001041,101624.293091,56050.281388,1.000234
"theta[qwen3.8-max_unknown, axis1]",1.360498,0.202646,0.977865,1.736403,0.000593,0.00085,120391.89326,56139.189266,1.000162
"theta[qwen3.8-max_xhigh, axis1]",1.249427,0.077009,1.100833,1.391038,0.000258,0.000285,89102.316266,60969.905927,1.000061
"theta[seed-oss-36b-instruct, axis1]",0.127614,0.155145,-0.160081,0.422585,0.000417,0.000635,139975.815617,58207.370322,1.000206
"theta[starcoder2-15b, axis1]",-1.526325,0.173739,-1.845186,-1.189518,0.000508,0.000692,117404.17176,58624.797948,1.00017
"theta[starcoder2-3b, axis1]",-2.404114,0.18781,-2.769381,-2.064741,0.000596,0.000716,100146.166451,58851.742009,1.000144
"theta[starcoder2-7b, axis1]",-2.255236,0.184496,-2.605056,-1.913264,0.000575,0.000694,103716.015853,60202.192099,1.000102
"theta[text-davinci-001, axis1]",-2.110666,0.203959,-2.49396,-1.726634,0.000592,0.000804,118798.489266,59996.254381,1.000112
"theta[text-davinci-002, axis1]",-1.334841,0.121398,-1.566428,-1.108861,0.000419,0.000407,84218.257505,55660.045009,1.000003
